,date,source,title,url
2084,"Jul 24, 2015",Investing.com,"CFTC - Commitments of Traders: speculators more bearish on EUR, JPY, AUD","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-more-bearish-on-eur,-jpy,-aud-352884"
2085,"Jul 24, 2015",Investing.com,Dollar pares gains as U.S. housing data disappoints,https://investing.com/news/forex-news/dollar-pares-gains-as-u.s.-housing-data-disappoints-352800
2086,"Jul 24, 2015",Investing.com,"Dollar holds broad gains, U.S. data on tap","https://investing.com/news/forex-news/dollar-holds-broad-gains,-u.s.-data-on-tap-352784"
2090,"Jul 23, 2015",Investing.com,Dollar trims losses after upbeat U.S. jobless claims,https://investing.com/news/forex-news/dollar-trims-losses-after-upbeat-u.s.-jobless-claims-352582
2091,"Jul 23, 2015",Investing.com,Dollar drops to 1-week lows as market sentiment improves,https://investing.com/news/forex-news/dollar-drops-to-1-week-lows-as-market-sentiment-improves-352558
2092,"Jul 22, 2015",Investing.com,Dollar pushes higher after upbeat U.S. home sales report,https://investing.com/news/forex-news/dollar-index-pushes-higher-after-upbeat-u.s.-home-sales-report-352406
2093,"Jul 22, 2015",Investing.com,Dollar turns higher before U.S. home sales report,https://investing.com/news/forex-news/dollar-turns-higher-before-u.s.-home-sales-report-352372
2094,"Jul 22, 2015",Investing.com,"Dollar little changed with Greek vote, U.S. data on tap","https://investing.com/news/forex-news/dollar-little-changed-with-greek-vote,-u.s.-data-on-tap-352355"
2095,"Jul 21, 2015",Investing.com,Dollar index pushes lower as profit-taking continues,https://investing.com/news/forex-news/dollar-index-pushes-lower-as-profit-taking-continues-352225
2096,"Jul 21, 2015",Investing.com,Dollar index remains moderately lower amid profit-taking,https://investing.com/news/forex-news/dollar-index-remains-moderately-lower-amid-profit-taking-352206
2097,"Jul 21, 2015",Investing.com,Dollar edges lower but remains supported in light trade,https://investing.com/news/forex-news/dollar-edges-lower-but-remains-supported-in-light-trade-352186
2101,"Jul 20, 2015",Investing.com,Dollar little changed at 3-month highs in subdued trade,https://investing.com/news/forex-news/dollar-little-changed-at-3-month-highs-in-subdued-trade-352007
2102,"Jul 20, 2015",Investing.com,Investing.com sentiment: speculators add to bearish bets on S&P 500,https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-add-to-bearish-bets-on-s-p-500-352002
2103,"Jul 19, 2015",Investing.com,Forex - Weekly outlook: July 20 - 24,https://investing.com/news/forex-news/forex---weekly-outlook:-july-20---24-351901
2104,"Jul 19, 2015",Investing.com,Forex - USD/CHF weekly outlook: July 20 - 24,https://investing.com/news/forex-news/forex---usd-chf-weekly-outlook:-july-20---24-351915
2105,"Jul 17, 2015",Investing.com,"CFTC - Commitments of Traders: speculators more bearish on EUR, CAD, AUD","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-more-bearish-on-eur,-cad,-aud-351809"
2106,"Jul 17, 2015",Investing.com,Dollar index remains at 1-1/2 month highs on U.S. data,https://investing.com/news/forex-news/dollar-index-remains-at-1-1-2-month-highs-on-u.s.-data-351748
2107,"Jul 17, 2015",Investing.com,Dollar moves higher after upbeat U.S. economic reports,https://investing.com/news/forex-news/dollar-moves-higher-after-upbeat-u.s.-economic-reports-351729
2108,"Jul 17, 2015",Investing.com,Dollar holds steady near 1-1/2 month peak ahead of U.S. data,https://investing.com/news/forex-news/dollar-holds-steady-near-1-1-2-month-peak-ahead-of-u.s.-data-351695
2112,"Jul 16, 2015",Investing.com,Swiss retail sales fall 1.8% in May,https://investing.com/news/economic-indicators/swiss-retail-sales-fall-1.8-in-may-351495
2113,"Jul 15, 2015",Investing.com,"Dollar holds steady vs. rivals, Yellen testimony on tap","https://investing.com/news/forex-news/dollar-holds-steady-vs.-rivals,-yellen-testimony-on-tap-351293"
2114,"Jul 14, 2015",Investing.com,Forex - Dollar comes off lows hits after retail sales report,https://investing.com/news/forex-news/forex---dollar-comes-off-lows-hits-after-retail-sales-report-351135
2115,"Jul 14, 2015",Investing.com,Forex - Dollar hits session lows after U.S. retail sales fall,https://investing.com/news/forex-news/forex---dollar-hits-session-lows-after-u.s.-retail-sales-fall-351109
2116,"Jul 14, 2015",Investing.com,Dollar edges lower vs. other majors on Greek bailout deal,https://investing.com/news/forex-news/dollar-edges-lower-vs.-other-majors-on-greek-bailout-deal-351073
2117,"Jul 13, 2015",Investing.com,Forex - Dollar rallies on rate hike hopes after Greece deal reached,https://investing.com/news/forex-news/forex---dollar-rallies-on-rate-hike-hopes-after-greece-deal-reached-350918
2118,"Jul 13, 2015",Investing.com, Forex - Euro falls to session lows as dollar extends gains,https://investing.com/news/forex-news/forex---euro-falls-to-session-lows-as-dollar-extends-gains-350904
2119,"Jul 13, 2015",Investing.com,Forex - Dollar gains on rate view after Greece deal reached,https://investing.com/news/forex-news/forex---dollar-gains-on-rate-view-after-greece-deal-reached-350880
2123,"Jul 10, 2015",Investing.com,Dollar remains broadly lower with all eyes on Greece,https://investing.com/news/forex-news/dollar-remains-broadly-lower-with-all-eyes-on-greece-350603
2124,"Jul 10, 2015",Investing.com,Dollar pushes lower against rivals on mounting Greece hopes,https://investing.com/news/forex-news/dollar-pushes-lower-against-rivals-on-mouting-greece-hopes-350587
2125,"Jul 10, 2015",Investing.com,Dollar drops against rivals as sentiment improves,https://investing.com/news/forex-news/dollar-drops-against-rivals-as-sentiment-improves-350559
2126,"Jul 09, 2015",Investing.com,Dollar remains broadly higher as Greek deadline looms,https://investing.com/news/forex-news/dollar-remains-broadly-higher-as-greek-deadline-looms-350420
2127,"Jul 09, 2015",Investing.com,Dollar remains higher despite weak U.S. jobless claims,https://investing.com/news/forex-news/dollar-remains-higher-despite-weak-u.s.-jobless-claims-350394
2128,"Jul 09, 2015",Investing.com,Dollar regains ground vs. rivals amid Greece jitters,https://investing.com/news/forex-news/dollar-regains-ground-vs.-rivals-amid-greece-jitters-350377
2129,"Jul 08, 2015",Investing.com,Dollar index remains lower with eyes on Greek proposals,https://investing.com/news/forex-news/dollar-index-remains-lower-with-eyes-on-greek-proposals-350221
2130,"Jul 08, 2015",Investing.com,Dollar remains broadly lower with Greece in focus,https://investing.com/news/forex-news/dollar-remains-broadly-lower-with-greece-in-focus-350199
2134,"Jul 07, 2015",Investing.com,Dollar extends gains after U.S. trade report,https://investing.com/news/forex-news/dollar-extends-gains-after-u.s.-trade-report-349988
2135,"Jul 07, 2015",Investing.com,Dollar rises to fresh 1-month highs amid Greece worries,https://investing.com/news/forex-news/dollar-rises-to-fresh-1-month-highs-amid-greece-worries-349966
2136,"Jul 07, 2015",Investing.com,"Investing.com sentiment: speculators remain bearish on euro, S&P 500","https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-remain-bearish-on-euro,-s-p-500-349962"
2137,"Jul 06, 2015",Investing.com,Dollar trims gains after ISM report but remains supported,https://investing.com/news/forex-news/dollar-trims-gains-after-ism-report-but-remains-supported-349835
2138,"Jul 06, 2015",Investing.com,Dollar index rises to 1-month highs in risk-off trade,https://investing.com/news/forex-news/dollar-index-rises-to-1-month-highs-in-risk-off-trade-349802
2139,"Jul 03, 2015",Investing.com,Dollar remains broadly lower with Greek vote in focus,https://investing.com/news/forex-news/dollar-remains-broadly-lower-with-greek-vote-in-focus-349566
2140,"Jul 03, 2015",Investing.com,Dollar trims losses but remains under pressure,https://investing.com/news/forex-news/dollar-trims-losses-but-remains-under-pressure-349549
2141,"Jul 03, 2015",Investing.com,"Dollar slips lower in quiet trade, eyes on Greece","https://investing.com/news/forex-news/dollar-slips-lower-in-quiet-trade,-eyes-on-greece-349528"
2145,"Jul 02, 2015",Investing.com,Dollar little changed against rivals with U.S. data on tap,https://investing.com/news/forex-news/dollar-little-changed-against-rivals-with-u.s.-data-on-tap-349335
2146,"Jul 01, 2015",Investing.com,Dollar remains broadly higher as U.S. data supports,https://investing.com/news/forex-news/dollar-remains-broadly-higher-as-u.s.-data-supports-349182
2147,"Jul 01, 2015",Investing.com,"Dollar pushes higher on U.S. jobs data, Greece worries persist","https://investing.com/news/forex-news/dollar-pushes-higher-on-u.s.-jobs-data,-greece-worries-persist-349147"
2148,"Jul 01, 2015",Investing.com,Dollar broadly higher vs. other majors amid Greek deal hopes,https://investing.com/news/forex-news/dollar-broadly-higher-vs.-other-majors-amid-greek-deal-hopes-349122
2149,"Jun 30, 2015",Investing.com,"Dollar remains broadly higher on upbeat U.S. data, Greece woes","https://investing.com/news/forex-news/dollar-remains-broadly-higher-on-upbeat-u.s.-data,-greece-woes-348929"
2150,"Jun 30, 2015",Investing.com,Dollar index holds gains with Greece in focus,https://investing.com/news/forex-news/dollar-index-holds-gains-with-greece-in-focus-348895
2151,"Jun 30, 2015",Investing.com,Dollar broadly higher vs. other majors as Greece fears dominate,https://investing.com/news/forex-news/dollar-broadly-higher-vs.-other-majors-as-greece-fears-dominate-348878
2152,"Jun 29, 2015",Investing.com,Dollar pares gains as Greece worries slightly ease,https://investing.com/news/forex-news/dollar-pares-gains-as-greece-worries-slightly-ease-348720
2156,"Jun 29, 2015",Investing.com,Investing.com sentiment: speculators add to bearish euro bets,https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-add-to-bearish-euro-bets-348632
2157,"Jun 26, 2015",Investing.com,Dollar edges higher vs. other majors on strong UoM report,https://investing.com/news/forex-news/dollar-edges-higher-vs.-other-majors-on-strong-uom-report-348417
2158,"Jun 26, 2015",Investing.com,Dollar holds steady vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-holds-steady-vs.-rivals-in-quiet-trade-348404
2159,"Jun 26, 2015",Investing.com,Dollar index little changed ahead of UoM report,https://investing.com/news/forex-news/dollar-index-little-changed-ahead-of-uom-report-348375
2160,"Jun 25, 2015",Investing.com,Dollar little changed vs. other majors in subdued trade,https://investing.com/news/forex-news/dollar-little-changed-vs.-other-majors-in-subdued-trade-348221
2161,"Jun 25, 2015",Investing.com,Dollar pares gains after upbeat U.S. economic reports,https://investing.com/news/forex-news/dollar-pares-gains-after-upbeat-u.s.-economic-reports-348182
2162,"Jun 25, 2015",Investing.com,Forex - Swiss franc broadly lower after Jordan comments,https://investing.com/news/forex-news/forex---swiss-franc-broadly-lower-after-jordan-comments-348168
2163,"Jun 25, 2015",Investing.com,"Dollar index edges higher with Greece talks, U.S. data in focus","https://investing.com/news/forex-news/dollar-index-edges-higher-with-greece-talks,-u.s.-data-in-focus-348167"
2167,"Jun 24, 2015",Investing.com,Dollar broadly lower vs. rivals ahead of U.S. GDP data,https://investing.com/news/forex-news/dollar-broadly-lower-vs.-rivals-ahead-of-u.s.-gdp-data-347963
2168,"Jun 23, 2015",Investing.com,Dollar remains broadly higher after mixed U.S. economic reports,https://investing.com/news/forex-news/dollar-remains-broadly-higher-after-mixed-u.s.-economic-reports-347811
2169,"Jun 23, 2015",Investing.com,Dollar index extends gains despite weak U.S. durable goods data,https://investing.com/news/forex-news/dollar-index-extends-gains-despite-weak-u.s.-durable-goods-data-347787
2170,"Jun 23, 2015",Investing.com,Dollar rises broadly vs. other majors in risk-off trade,https://investing.com/news/forex-news/dollar-rises-broadly-vs.-other-majors-in-risk-off-trade-347772
2171,"Jun 22, 2015",Investing.com,Dollar turns lower despite upbeat U.S. home sales data,https://investing.com/news/forex-news/dollar-turns-lower-despite-upbeat-u.s.-home-sales-data-347623
2172,"Jun 22, 2015",Investing.com,Dollar holds steady ahead of U.S. home sales data,https://investing.com/news/forex-news/dollar-holds-steady-ahead-of-u.s.-home-sales-data-347597
2173,"Jun 22, 2015",Investing.com,Dollar little changed vs. other majors in quiet trade,https://investing.com/news/forex-news/dollar-little-changed-vs.-other-majors-in-quiet-trade-347588
2174,"Jun 22, 2015",Investing.com,"Investing.com sentiment: speculators remain bearish on euro, S&P 500","https://investing.com/news/forex-news/investing.com-sentiment:-speculators-remain-bearish-on-euro,-s-p-500-347580"
2178,"Jun 19, 2015",Investing.com,"Dollar index trims gains in quiet trade, remains supported","https://investing.com/news/forex-news/dollar-index-trims-gains-in-quiet-trade,-remains-supported-347363"
2179,"Jun 19, 2015",Investing.com,Dollar pushes higher as Greece concerns dampen sentiment,https://investing.com/news/forex-news/dollar-pushes-higher-as-greece-concerns-dampen-sentiment-347347
2180,"Jun 19, 2015",Investing.com,"Dollar recovers from Fed statement, rises against rivals","https://investing.com/news/forex-news/dollar-recovers-from-fed-statement,-rises-against-rivals-347325"
2181,"Jun 18, 2015",Investing.com,Forex - Dollar pares losses after mixed U.S. data,https://investing.com/news/forex-news/forex---dollar-pares-losses-after-mixed-u.s.-data-347213
2182,"Jun 18, 2015",Investing.com,Dollar remains at 1-month lows after mixed U.S. data,https://investing.com/news/forex-news/dollar-remains-at-1-month-lows-after-mixed-u.s.-data-347190
2183,"Jun 18, 2015",Investing.com,Dollar index drops to 1-month lows on FOMC statement,https://investing.com/news/forex-news/dollar-index-drops-to-1-month-lows-on-fomc-statement-347165
2184,"Jun 18, 2015",Investing.com,Forex - Swiss franc hits 1-month highs after SNB holds,https://investing.com/news/forex-news/forex---swiss-franc-hits-1-month-highs-after-snb-holds-347150
2185,"Jun 18, 2015",Investing.com,SNB maintains interest rate at -0.75%,https://investing.com/news/economic-indicators/snb-maintains-interest-rate-at--0.75-347144
2189,"Jun 17, 2015",Investing.com,"Dollar slips lower vs. other majors, FOMC statement on tap","https://investing.com/news/forex-news/dollar-slips-lower-vs.-other-majors,-fomc-statement-on-tap-346955"
2190,"Jun 17, 2015",Investing.com,Forex - Swiss franc moves higher amid safe-haven buying,https://investing.com/news/forex-news/forex---swiss-franc-moves-higher-amid-safe-haven-buying-346954
2191,"Jun 16, 2015",Investing.com,Dollar index holds gains as focus turns to Fed meeting,https://investing.com/news/forex-news/dollar-index-holds-gains-as-focus-turns-to-fed-meeting-346812
2192,"Jun 16, 2015",Investing.com,Dollar pushes slightly higher after mixed U.S. housing data,https://investing.com/news/forex-news/dollar-pushes-slightly-higher-after-mixed-u.s.-housing-data-346789
2193,"Jun 16, 2015",Investing.com,"Dollar broadly higher with U.S. data, Fed meeting on tap","https://investing.com/news/forex-news/dollar-broadly-higher-with-u.s.-data,-fed-meeting-on-tap-346774"
