,date,source,title,url
9606,"Apr 02, 2015",Investing.com,U.S. trade deficit sinks 16.9% to $35.4 billion in February,https://investing.com/news/economic-indicators/u.s.-trade-deficit-sinks-16.9-to-$35.4-billion-in-february-335410
9607,"Apr 02, 2015",Investing.com,"U.S. initial jobless claims fall by 20,000 to 268,000 last week","https://investing.com/news/economic-indicators/u.s.-initial-jobless-claims-fall-by-20,000-to-268,000-last-week-335409"
9608,"Apr 02, 2015",Investing.com,Dollar loses ground as Wednesday's U.S. data continues to weigh,https://investing.com/news/forex-news/dollar-loses-ground-as-wednesday's-u.s.-data-continues-to-weigh-335398
9609,"Apr 02, 2015",Investing.com,"Forex - Euro, yen higher as disappointing U.S. data weighs on dollar","https://investing.com/news/forex-news/forex---euro,-yen-higher-as-disappointing-u.s.-data-weighs-on-dollar-335375"
9610,"Apr 01, 2015",Investing.com,"Forex - Australian dollar weaker after prices survey, trade data","https://investing.com/news/forex-news/forex---australian-dollar-weaker-after-prices-survey,-trade-data-335351"
9611,"Apr 01, 2015",Investing.com,"Forex - Yen gains ahead of prices survey, Aussie up before trade data","https://investing.com/news/forex-news/forex---yen-gains-ahead-of-prices-survey,-aussie-up-before-trade-data-335343"
9612,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9616,"Apr 01, 2015",Investing.com,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.44%,https://investing.com/news/stock-market-news/u.s.-stocks-lower-at-close-of-trade;-dow-jones-industrial-average-down-0.44-335323
9617,"Apr 01, 2015",Investing.com,Dollar remains broadly lower as U.S. data disappoints,https://investing.com/news/forex-news/dollar-remains-broadly-lower-as-u.s.-data-disappoints-335265
9618,"Apr 01, 2015",Investing.com,Forex - Euro extend gains vs. dollar after soft U.S. data,https://investing.com/news/forex-news/forex---euro-extend-gains-vs.-dollar-after-soft-u.s.-data-335262
9619,"Apr 01, 2015",Investing.com,U.S. ISM manufacturing PMI falls to 14-month low in March,https://investing.com/news/economic-indicators/u.s.-ism-manufacturing-pmi-falls-to-14-month-low-in-march-335254
9620,"Apr 01, 2015",Investing.com,"Dollar turns lower after ADP report, ISM still data ahead","https://investing.com/news/forex-news/dollar-turns-lower-after-adp-report,-ism-data-ahead-335231"
9621,"Apr 01, 2015",Investing.com,"U.S. ADP non-farm payrolls rise by 189,000 in March","https://investing.com/news/economic-indicators/u.s.-adp-non-farm-payrolls-rise-by-189,000-in-march-335228"
9622,"Apr 01, 2015",Investing.com,"Dollar broadly supported vs. rivals, U.S. data on tap","https://investing.com/news/forex-news/dollar-broadly-supported-vs.-rivals,-u.s.-data-on-tap-335214"
9623,"Apr 01, 2015",Investing.com,"Forex - Dollar slips lower against yen, euro","https://investing.com/news/forex-news/forex---dollar-slips-lower-against-yen,-euro-335181"
9624,"Mar 31, 2015",Investing.com,"Forex - Aussie jumps on HSBC China PMI, regional data and survey results","https://investing.com/news/forex-news/forex---aussie-jumps-on-hsbc-china-pmi,-regional-data-and-survey-results-335156"
9625,"Mar 31, 2015",Reuters,"Asian stocks sag, Greek worries continue to dog euro","https://investing.com/news/stock-market-news/asian-stocks-sag,-greek-worries-continue-to-dog-euro-335150"
9626,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9630,"Mar 31, 2015",Investing.com,"Forex - Yen, Aussie gain ahead of HSBC China PMI March final","https://investing.com/news/forex-news/forex---yen,-aussie-gain-ahead-of-hsbc-china-pmi-march-final-335135"
9631,"Mar 31, 2015",Investing.com,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.11%,https://investing.com/news/stock-market-news/u.s.-stocks-lower-at-close-of-trade;-dow-jones-industrial-average-down-1.11-335115
9632,"Mar 31, 2015",Investing.com,Dollar remains broadly higher after upbeat U.S. data,https://investing.com/news/forex-news/dollar-remains-broadly-higher-after-upbeat-u.s.-data-335056
9633,"Mar 31, 2015",Investing.com,U.S. CB consumer confidence jumps to 101.3 in March,https://investing.com/news/economic-indicators/u.s.-cb-consumer-confidence-jumps-to-101.3-in-march-335042
9634,"Mar 31, 2015",Investing.com,Chicago PMI rises to 46.3 in March from 45.8 in February,https://investing.com/news/economic-indicators/chicago-pmi-rises-to-46.3-in-march-from-45.8-in-february-335040
9635,"Mar 31, 2015",Investing.com,Dollar holds gains ahead of U.S. consumer sentiment data,https://investing.com/news/forex-news/dollar-holds-gains-ahead-of-u.s.-consumer-sentiment-data-335039
9636,"Mar 31, 2015",Investing.com,S&P/Case-Shiller home price index rises 4.6% in January,https://investing.com/news/economic-indicators/s-p-case-shiller-home-price-index-rises-4.6-in-january-335033
9637,"Mar 31, 2015",Investing.com,Dollar gains ground vs. other majors on U.S. rate hike hopes ,https://investing.com/news/forex-news/dollar-gains-ground-vs.-other-majors-on-u.s.-rate-hike-hopes-335003
9638,"Mar 31, 2015",Investing.com,"Forex - Dollar gains ground against euro, yen","https://investing.com/news/forex-news/forex---dollar-gains-ground-against-euro,-yen-334956"
9639,"Mar 30, 2015",Investing.com,"Forex - Yen weaker with wage data delayed on calculation issue, AUD down","https://investing.com/news/forex-news/forex---yen-weaker-with-wage-data-delayed-on-calculation-issue,-aud-down-334934"
9640,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9644,"Mar 30, 2015",Investing.com,"Forex - Yen steady ahead of data sets on wages, housing, Aussie flat","https://investing.com/news/forex-news/forex---yen-steady-ahead-of-data-sets-on-wages,-housing,-aussie-flat-334913"
9645,"Mar 30, 2015",Investing.com,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.49%,https://investing.com/news/stock-market-news/u.s.-stocks-higher-at-close-of-trade;-dow-jones-industrial-average-up-1.49-334886
9646,"Mar 30, 2015",Investing.com,Dollar remains on the upside as U.S. data supports,https://investing.com/news/forex-news/dollar-remains-on-the-upside-as-u.s.-data-supports-334844
9647,"Mar 30, 2015",Investing.com,U.S. pending home sales climb 3.1% in February ,https://investing.com/news/economic-indicators/u.s.-pending-home-sales-climb-3.1-in-february-334837
9648,"Mar 30, 2015",Investing.com,Crude oil turns higher as markets monitor progress over Iran deal,https://investing.com/news/commodities-news/crude-oil-turns-higher-as-markets-monitor-progress-over-iran-deal-334835
9649,"Mar 30, 2015",Investing.com,Dollar pushes higher after positive U.S. data,https://investing.com/news/forex-news/dollar-pushes-higher-after-positive-u.s.-data-334818
9650,"Mar 30, 2015",Investing.com,Gold futures hit session lows after U.S. personal spending data,https://investing.com/news/commodities-news/gold-futures-hit-session-lows-after-u.s.-personal-spending-data-334816
9651,"Mar 30, 2015",Investing.com,"U.S. personal spending rises 0.1% in February, income up 0.4%","https://investing.com/news/economic-indicators/u.s.-personal-spending-rises-0.1-in-february,-income-up-0.4-334815"
9652,"Mar 30, 2015",Investing.com,Dollar rises broadly vs. rivals on U.S. optimism,https://investing.com/news/forex-news/dollar-rises-broadly-vs.-rivals-on-u.s.-optimism-334796
9653,"Mar 30, 2015",Investing.com,Investing.com sentiment: bearish euro bets reach extreme levels,https://investing.com/news/economic-indicators/investing.com-sentiment:-bearish-euro-bets-reach-extreme-levels-334791
9654,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9658,"Mar 30, 2015",Investing.com,China stimulus hopes support copper but stronger dollar weighs,https://investing.com/news/commodities-news/china-stimulus-hopes-support-copper-but-stronger-dollar-weighs-334786
9659,"Mar 30, 2015",Investing.com,"Gold moves further below $1,200 on stronger dollar","https://investing.com/news/commodities-news/gold-moves-further-below-$1,200-on-stronger-dollar-334779"
9660,"Mar 30, 2015",Investing.com,Oil futures down 2% as markets eye Iran deal,https://investing.com/news/commodities-news/oil-futures-down-2-as-markets-eye-iran-deal-334766
9661,"Mar 30, 2015",Investing.com,"Forex - Dollar pushes higher against euro, yen ","https://investing.com/news/forex-news/forex---dollar-pushes-higher-against-euro,-yen-334758"
9662,"Mar 29, 2015",Investing.com,Forex - Japanese yen weakens further as industrial output data lags,https://investing.com/news/forex-news/forex---japanese-yen-weakens-further-as-industrial-output-data-lags-334735
9663,"Mar 29, 2015",Investing.com,"Forex - Yen weaker ahead of initial industrial output, Fed in focus","https://investing.com/news/forex-news/forex-=-yen-weaker-ahead-of-initial-industrial-output,-fed-in-focus-334722"
9664,"Mar 29, 2015",Investing.com,Forex - USD/JPY weekly outlook: March 30 - April 3,https://investing.com/news/forex-news/forex---usd-jpy-weekly-outlook:-march-30---april-3-334684
9665,"Mar 29, 2015",Investing.com,Forex - Weekly outlook: March 30 - April 3,https://investing.com/news/forex-news/forex---weekly-outlook:-march-30---april-3-334681
9666,"Mar 28, 2015",Investing.com,CFTC - Commitments of Traders: speculators more bearish on Euro; Less bearish on S&P 500,https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-more-bearish-on-euro;-less-bearish-on-s-p-500-334584
9667,"Mar 27, 2015",Investing.com,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.19%,https://investing.com/news/stock-market-news/u.s.-stocks-higher-at-close-of-trade;-dow-jones-industrial-average-up-0.19-334586
9668,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9672,"Mar 27, 2015",Investing.com,"Dollar remains moderately higher after U.S. data, eyes on Yellen","https://investing.com/news/forex-news/dollar-remains-moderately-higher-after-u.s.-data,-eyes-on-yellen-334543"
9673,"Mar 27, 2015",Investing.com,Dollar pares gains as U.S. GDP disappoints,https://investing.com/news/forex-news/dollar-pares-gains-after-u.s.-gdp-data-disappoints-334516
9674,"Mar 27, 2015",Investing.com,Dollar gains ground vs. rivals ahead of U.S. GDP report,https://investing.com/news/forex-news/dollar-gains-ground-vs.-rivals-ahead-of-u.s.-gdp-report-334491
9675,"Mar 27, 2015",Investing.com,Forex - USD/JPY almost unchanged after mixed Japanese data,https://investing.com/news/forex-news/forex---usd-jpy-almost-unchanged-after-mixed-japanese-data-334466
9676,"Mar 26, 2015",Investing.com,"Forex - Yen rebounds on upbeat jobs data, CPI, retail sales disappoint","https://investing.com/news/forex-news/forex---yen-rebounds-on-upbeat-jobs-data,-cpi,-retail-sales-disappoint-334432"
9677,"Mar 26, 2015",Investing.com,"Forex - Yen ticks weaker ahead of mass of data from Tokyo on jobs, CPI","https://investing.com/news/forex-news/forex---yen-ticks-weaker-ahead-of-mass-of-data-from-tokyo-on-jobs,-cpi-334418"
9678,"Mar 26, 2015",Investing.com,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.23%,https://investing.com/news/stock-market-news/u.s.-stocks-lower-at-close-of-trade;-dow-jones-industrial-average-down-0.23-334404
9679,"Mar 26, 2015",Investing.com,Dollar moves mostly higher on upbeat U.S. data,https://investing.com/news/forex-news/dollar-moves-mostly-higher-on-upbeat-u.s.-data-334342
9680,"Mar 26, 2015",Investing.com,Dollar trims losses after upbeat U.S. jobless claims,https://investing.com/news/forex-news/dollar-trims-losses-after-upbeat-u.s.-jobless-claims-334309
9681,"Mar 26, 2015",Investing.com,"U.S. initial jobless claims fall by 9,000 to 282,000 last week","https://investing.com/news/economic-indicators/u.s.-initial-jobless-claims-fall-by-9,000-to-282,000-last-week-334307"
9682,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9686,"Mar 26, 2015",Investing.com,Dollar broadly lower vs. rivals ahead of jobless claims ,https://investing.com/news/forex-news/dollar-broadly-lower-vs.-rivals-ahead-of-jobless-claims-334296
9687,"Mar 26, 2015",Investing.com,Forex - Softer dollar hits 1-month lows against yen,https://investing.com/news/forex-news/forex---softer-dollar-hits-1-month-lows-against-yen-334253
9688,"Mar 25, 2015",Investing.com,Forex - Yen flat in Asia with remarks by BoJ's newest board member ahead,https://investing.com/news/forex-news/forex---yen-flat-in-asia-with-remarks-by-boj's-newest-board-member-ahead-334211
9689,"Mar 25, 2015",Investing.com,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.62%,https://investing.com/news/stock-market-news/u.s.-stocks-lower-at-close-of-trade;-dow-jones-industrial-average-down-1.62-334185
9690,"Mar 25, 2015",Investing.com,Dollar remains on the downside as U.S. data weighs,https://investing.com/news/forex-news/dollar-remains-on-the-downside-as-u.s.-data-weighs-334122
9691,"Mar 25, 2015",Investing.com,Forex - Euro holds gains as weak U.S. data weighs on dollar,https://investing.com/news/forex-news/forex---euro-holds-gains-as-weak-u.s.-data-weighs-on-dollar-334117
9692,"Mar 25, 2015",Investing.com,Forex - USD/CAD steady near 3-week lows after U.S. durables data,https://investing.com/news/forex-news/forex---usd-cad-steady-near-3-week-lows-after-u.s.-durables-data-334103
9693,"Mar 25, 2015",Investing.com,Dollar pushes lower vs. rivals after weak U.S. data,https://investing.com/news/forex-news/dollar-pushes-lower-vs.-rivals-after-weak-u.s.-data-334097
9694,"Mar 25, 2015",Investing.com,"U.S. durable goods orders drop 1.4%, core orders down 0.4%","https://investing.com/news/economic-indicators/u.s.-durable-goods-orders-drop-1.4,-core-orders-down-0.4-334094"
9695,"Mar 25, 2015",Investing.com,"Dollar slides lower as euro gains ground, eyes on U.S. data","https://investing.com/news/forex-news/dollar-slides-lower-as-euro-gains-ground,-eyes-on-u.s.-data-334084"
9696,"nesday, July 4, 2018 | 06:00AM EDT ","nesday, July 4, 2018 | 06:00AM EDT ",Know Smallcap Multibaggers for July-Sep ‘18 Quarter,https://investing.com/education/webinars/know-smallcap-multibaggers-for-july-sep-‘18-quarter-12287
9700,"Mar 25, 2015",Investing.com,"Forex - Dollar steady against euro, yen as selloff pauses","https://investing.com/news/forex-news/forex---dollar-steady-against-euro,-yen-as-selloff-pauses-334038"
9701,"Mar 24, 2015",Investing.com,Forex - Aussie rebounds on RBA notes on lower mortgage rates in review,https://investing.com/news/forex-news/forex---aussie-rebounds-on-rba-notes-on-lower-mortgage-rates-in-review-334017
9702,"Mar 24, 2015",Investing.com,"Forex - Aussie weaker ahead of RBA financial stability report, Kiwi off","https://investing.com/news/forex-news/forex---aussie-weaker-ahead-of-rba-financial-stability-report,-kiwi-off-333991"
